id;Balise_Mere;title;label ;propriete de;aspect de;discipline;count
Q108317211;;sous-genre du roman;désigne une catégorie de roman;{Q223393};null;null;1
Q1853398;;sous-préfecture de Guinée;subdivision administrative de Guinée;{Q3502438, Q13221722};null;null;1
Q1047113;SCIENCES;spécialité;sujets pertinents qui font l'objet d'un domaine spécifique de la connaissance;{Q9081};Q8434;null;21
Q930752;MEDECINE;spécialité médicale;branche de la pratique médicale;{Q2465832, Q44597158};null;null;33
Q30109942;;spécialité paramédicale;Pas de descriptions;{Q44597158};null;null;2
Q349;;sport;activité physique ou mentale de récréation;{Q747883, Q8187769};null;null;1
Q644628;;sport aérien;Pas de descriptions;{Q349};null;null;1
Q38936;;sport canin;Sport des gens avec leurs chiens;{Q349};null;null;1
Q1188693;;sport de l'esprit;Pas de descriptions;{Q31629, Q349, Q50843134};null;null;2
Q2755547;;sport individuel;type de sport;{Q31629};null;null;2
Q212434;;sport olympique;sport pratiqué lors des compétitions olympiques d'hiver ou d'été;{Q349, Q51031626};null;null;1
Q20056177;;stade de développement d'un animal;Pas de descriptions;{Q1811014, Q55597235};null;null;2
Q385853;;standard de facto;coutume, convention, produit ou système qui détient une position dominante par l'acceptation publique ou les forces du marché;{Q317623};Q712144;null;1
Q6313217;;standard de temps;spécification pour la mesure du temps;{Q317623};Q11471;null;1
Q179700;SCULPTURE;statue;œuvre artistique;{Q860861};null;null;2
Q11424100;;statut;la position d'une personne ou d'une entité parmi les autres, lui conférant des différence de traitement, dans un système sociétal.;{Q4897819};null;null;2
Q2628882;;statut légal;Pas de descriptions;{Q214339, Q189970};null;null;2
Q11920938;;statut marital;Pas de descriptions;{Q2628882, Q3505845};null;null;1
Q189970;;statut social;Pas de descriptions;{Q11424100};null;null;6
Q167172;;stéréotype;image d'un sujet dans un cadre de référence donné;{Q170084, Q1127759};null;null;2
Q169358;;stratovolcan;volcan dont la structure est constituée de l'accumulation de coulées de lave, de tephras et/ou de pyroclastites;{Q8072, Q8502};null;null;1
Q6671777;;structure;configuration des éléments d'un système;{Q35120};null;null;1
Q25570959;;structure animale;Pas de descriptions;{Q4936952};Q220384;null;1
Q811979;;structure architecturale;construction dont la conception a été pensée;{Q11908691, Q811430};null;null;1
Q877707;;structure du marché;rencontre de l'offre et de la demande pour un bien;{Q2712963};null;Q39072;2
Q32880;;style architectural;méthode de construction;{Q1792644};null;null;1
Q1792644;;style artistique;type de style;{Q1792379, Q1292119};null;null;2
Q18195680;PRODUIT;style de chaussure;Pas de descriptions;{Q12684};null;null;3
Q109598321;;style littéraire;notion catégorielle qui s'attache à la façon dont sont employés les mots dans une oeuvre littéraire;{Q1792644, Q2243831};null;null;1
Q17399019;;style pictural;Pas de descriptions;{Q1792379};null;null;1
Q192401;;stylo-plume;stylo utilisant une plume, généralement métallique.;{Q165447, Q875696};null;null;1
Q79529;CHIMIE;substance chimique;échantillon de matière de composition chimique définie et caractérisé par des propriétés physiques comme la densité;{Q43460564, Q28732711};null;Q413;6
Q102047;;suffixe;affixe ajouté après un radical pour créer un mot;{Q62155};null;null;1
Q26256810;;sujet;qualité;{Q20742825};null;null;1
Q55833;;supercontinent;masse continentale comprenant plus d’un craton;{Q5107};null;null;1
Q3977918;;supergroupe minéral;Pas de descriptions;{Q16889133};null;null;1
Q1047698;CROYANCES;super-pouvoir;capacité exceptionnelle d'un personnage;{Q29604895, Q108060510};null;null;5
Q133182;;superstition;croyance irraisonnée fondée sur la crainte ou l’ignorance;{Q3769299, Q1914636};null;null;1
Q23009442;;suppression;dissociation de l'objet original avec son ancienne partie ;{Q3249551};null;null;1
Q80837;;surnaturel;type de paranormal;{Q332102, Q21071527};null;null;2
Q49614;IDENTITE;surnom;nom familier d'une personne, lieu ou organisation;{Q82799};null;null;1
Q7113866;;surpopulation;Pas de descriptions;{Q2144359};null;null;1
Q2143522;;surveillance;enregistrement, mesure, observation ou surveillance systématique d'un processus à l'aide d'outils techniques ou d'autres systèmes d'observation;{Q193181, Q18390984};null;null;1
Q775533;;suture crânienne;Pas de descriptions;{Q17148674};null;null;2
Q182133;;syllabaire;ensemble de symboles utilisés par une écriture syllabique;{Q16887380, Q8192};null;null;1
Q80071;;symbole;objet qui représente quelque chose d'autre par association, ressemblance ou convention;{Q3695082, Q478798, Q2001982};null;null;1
Q1128637;;symbole national;symbole d'une nation;{Q80071};null;null;1
Q169872;BIOLOGIE;symptôme;signal indicatif d'une maladie ou d'une blessure;{Q2057971, Q28807560, Q7189713};Q87075524;Q3510806;11
Q30897648;;symptôme psychopathologique;Pas de descriptions;{Q56815734, Q28807560};null;Q43387060;6
Q179630;;syndrome;association de plusieurs caractéristiques cliniquement reconnaissables;{Q7189713, Q12136, Q169872};null;null;4
Q56815734;;syndrome psychopathologique;Pas de descriptions;{Q179630, Q12135};null;Q43387060;2
Q2471463;;syntaxon;Pas de descriptions;{Q16889133};null;null;1
Q557685;;système;compilation prévue de machines ou d'appareils (même dans les petits espaces);{Q13226383};null;null;1
Q5962346;;système de classification;système organisé et hiérarchisé de catégorisation d’objets;{Q6423319};null;Q199655;2
Q266328;;système de fixation;méthodes d'assemblage des structures de génie;{Q2695280};null;null;1
Q273005;;système économique;type de système;{Q1639378};null;null;2
Q28108;;système politique;mode d'organisation d'un État;{Q1639378};Q7163;null;3
Q7895;;système reproducteur;ensemble d'organes permettant la reproduction;{Q188193};null;null;1
Q2000344;;tactique;mise en oeuvre rationnelle de l'action;{Q1799072};null;null;1
Q207645;;tactique militaire;Pas de descriptions;{Q2000344};null;null;1
Q736288;;tarif;prix standardisé, ou contract (pour un certain produit) standardisé par le fournisseur;{Q160151, Q8161};null;null;1
Q184940;;tauromachie;art d’affronter le taureau;{Q15116915, Q1929372};null;null;1
Q16521;CREATURE;taxon;entité conceptuelle de la taxinomie regroupant des organismes vivants possédant certains caractères communs;{Q21871294};null;null;505
Q98961713;;taxon éteint;Pas de descriptions;{Q16521};null;null;1
Q23038290;CREATURE;taxon fossile;taxon décrit à partir de matériel fossile;{Q16521, Q98961713};Q40614;null;8
Q310890;CREATURE;taxon monotypique;taxon contenant 1 seul taxon immédiatement inférieur;{Q16521};null;null;4
Q2695280;TECHNOLOGIE;technique;procédé de fabrication, savoir-faire;{Q1914636, Q3249551, Q12894677};null;Q11016;10
Q11177771;ARTS;technique artistique;type de technique en art;{Q2695280};null;null;14
Q1001378;ARTS;technique cinématographique;type de technique;{Q11177771, Q11016};null;null;4
Q3516833;;technique d'animation;type de technique cinématographique;{Q1001378};null;null;2
Q811906;;technique de construction;Pas de descriptions;{Q2695280};Q385378;null;1
Q1039303;CUISINE;technique de cuisson;Pas de descriptions;{Q1799072};Q38695;null;11
Q5455089;;technique de pêche;Pas de descriptions;{Q2695280};null;null;1
Q21711025;ARTS;technique de sculpture;Pas de descriptions;{Q11177771};Q11634;null;2
Q10428845;ARTS;technique narrative;méthode utilisée pour porter la narration d'une fiction;{Q11177771};Q3328821;Q382451;1
Q1439691;PHOTOGRAPHIE;technique photographique;Tous les dispositifs non artistiques, méthodes et procédés qui sont utilisés dans la photographie et de la technologie du cinéma et de la technologie vidéo;{Q26904132};Q11633;null;5
Q1231896;;technique picturale;techniques qui permettent de peindre, et ce, de manière différente;{Q26904132};null;null;7
Q3918374;;technique scientifique;type de technique;{Q2695280};Q336;null;2
Q3516862;MUSIQUE;technique vocale;Pas de descriptions;{Q109659725};Q1063547;null;2
Q671832;;techniques de vente;ensemble des méthodes permettant d'augmenter les ventes du commercia;{Q194189};null;null;1
Q26904132;ARTS;techniques de visualisation;Pas de descriptions;{Q11177771};null;null;3
Q11016;;technologie;science, étude ou recensement des techniques, des machines ou des outils;{Q28797};null;null;4
Q1055307;TECHNOLOGIE;technologie de fiction;type de technologie;{Q108060510};null;null;1
Q506240;FILM;téléfilm;film ou production particulièrement destiné à une diffusion télévisée;{Q11424, Q15416};null;null;6
Q1238291;;télescope solaire;Pas de descriptions;{Q4213};null;null;1
Q11466;;température;grandeur physique;{Q181175, Q3387041};null;null;1
Q11471;;temps;dimension dans laquelle les événements peuvent être ordonnés du passé au présent, vers le futur;{Q20937557, Q3054889};null;Q1754940;1
Q3517779;;Temps liturgique;Pas de descriptions;{Q51617, Q2692606};null;null;2
Q1514415;;tendance;phénomène sociologique;{Q1150070};null;null;1
Q1393724;POLITIQUE;tendance politique;sous-groupe d'un parti ou d'une autre organisation politiquement active au sens le plus large;{Q7210356};null;null;4
Q1969448;;terme;mot ou expression;{Q151885, Q2944660};null;Q1725664;20
Q210588;;terme générique;terme qui est une catégorie de sous-termes;{Q151885};null;null;4
Q16874643;;terme juridique;Pas de descriptions;{Q1969448, Q2135465};null;null;2
Q19610271;;terme littéraire;type de terme;{Q1969448};Q8242;null;2
Q52193405;TECHNOLOGIE;terme médical;Pas de descriptions;{Q12812139};Q11190;null;3
Q66740226;TECHNOLOGIE;terme militaire;mot ou phrase utilisé dans la terminologie militaire;{Q12812139};Q1791716;Q3491429;1
Q20202269;MUSIQUE;terme musical;mot associé au domaine de la musique;{Q12812139};Q638;null;25
Q1371427;;terme péjoratif pour désigner une nationalité;Pas de descriptions;{Q4460810, Q1137656, Q81639};null;null;4
Q66762677;;terme politique;mot ou expression relevant du vocabulaire politique;{Q1969448, Q66746920};Q7163;null;1
Q12812139;;terme technique;mot ou expression avec une définition technique;{Q1969448};null;null;12
Q59913930;;terme technique musical;Pas de descriptions;{Q12812139, Q20202269};null;null;2
Q77468620;;terminologie de la psychologie;terminologie;{Q12132640};Q9418;null;1
Q3491429;;terminologie militaire;Pas de descriptions;{Q1725664, Q192386};Q8473;null;1
Q11875349;;terrain de jeux;espace regroupant un ou plusieurs jeux pour enfants;{Q811430, Q17334923, Q22746};null;null;1
Q641406;;terrasse;élément de l'architecture d'un bâtiment;{Q217164, Q811979, Q1454694};null;null;1
Q11081619;;terre;surface solide de la Terre qui n’est pas recouverte en permanence d’eau;{Q205895};null;null;1
Q15239622;;territoire disputé/contesté;territoire, qui est controversé entre deux ou plusieurs États existants;{Q15642566, Q183366};null;null;1
Q191992;;tête;type de promontoire s'étendant dans un plan d'eau;{Q1245089, Q34763};null;null;1
Q179461;;texte sacré;écrit est en relation avec le divin,;{Q12617225, Q49848};null;null;3
Q24354;;théâtre;salle de théâtre;{Q57660343, Q17350442};null;null;1
Q11635;;théâtre;art du théâtre;{Q184485};null;null;1
Q1406161;ARTS;thème artistique;Pas de descriptions;{Q11028, Q20742825};null;null;3
Q17737;;théorie;ensemble d'explications, de notions ou d'idées sur un sujet précis;{Q151885};null;null;4
Q1401304;;théorie économique;une des composantes de la science économique;{Q17737};null;Q8134;1
Q58927801;;théorie éthique;Pas de descriptions;{Q5389993};Q9465;null;1
Q7256338;;théorie psychanalytique;théorie de l'organisation de la personnalité développée par Sigmund Freud;{Q20679883};null;null;2
Q3239681;THEORIE;théorie scientifique;type de théorie;{Q10862338, Q17737};null;null;1
Q1990987;;théorie sociale;le cadre analytique, ou paradigme, utilisé pour étudier et interpréter les phénomènes sociaux;{Q5389993};null;null;2
Q179661;MEDECINE;thérapie;mesures pour le traitement des maladies et des lésions;{Q796194, Q26256310, Q31207};null;null;3
Q31338769;;thérapie non conventionnelle;type de thérapie;{Q179661};null;null;6
Q1314278;;tissu tissé;type de tissu;{Q5849500};null;null;1
Q7810129;TITRE;titre d'autorité;Pas de descriptions;{Q216353};null;null;2
Q216353;IDENTITE;titre de civilité;préfixe ou suffixe ajouté au nom d'un individu dans certains contextes;{Q82799, Q618779};null;null;8
Q355567;TITRE;titre de noblesse;privilège légal distinguant les membres de la noblesse dans les sociétés monarchiques;{Q216353, Q4189293, Q187588};null;null;31
Q11488158;;titre d'entreprise;Pas de descriptions;{Q4164871, Q828803, Q28640};null;null;1
Q2642184;;titre des saints orthodoxes;Pas de descriptions;{Q15978876};null;null;2
Q11773926;;titre ecclésiastique;Pas de descriptions;{Q216353, Q4120621, Q4164871, Q63187345, Q4189293, Q480319};null;null;7
Q3320743;IDENTITE;titre honorifique;titre attribué à des individus ou des organismes en reconnaissance de leurs mérites;{Q4189293, Q618779, Q216353};null;null;8
Q7884789;;toponyme;nom de lieu;{Q60595545, Q10816094, Q147276};null;Q485762;1
Q44529188;;town;type de municipalité à Terre-Neuve-et-Labrador;{Q3788231};null;null;1
Q638123;;trade-off;situation qui implique des concessions réciproques;{Q16513426, Q254128};Q36829;null;1
Q82821;;tradition;transmission continue d'un contenu culturel à travers l'histoire;{Q251777, Q109810475};null;null;1
Q717040;TRADITION;tradition de Noël;Pas de descriptions;{Q82821};Q19809;null;1
Q86860;;traduction de la Bible;Pas de descriptions;{Q39811647};null;null;1
Q2393196;EE;trait de personnalité;différence caractéristique entre des individus;{Q1207505};Q641118;Q18773;6
Q1211967;;trait phénotypique;variation d'un caractère phénotypique;{Q1207505};null;null;1
Q131569;;traité;contrat conclu entre plusieurs sujets de droit international;{Q2635077, Q321839, Q49848, Q1151067, Q820655};null;null;1
Q625298;;traité de paix;accord entre deux ou plus parties hostiles pour mettre fin à une guerre;{Q131569};null;null;1
Q2097208;;transculturation;Pas de descriptions;{Q3249551};null;null;1
Q65757353;;transformation;processus impliquant le changement en une forme qualitativement différente;{Q1150070};null;null;1
Q185357;;transition de phase;transitions entre états de la matière : solide, liquide et gazeux et plus rarement plasmatique;{Q7783163, Q2956046, Q65757353, Q7798100};null;Q11473;3
Q193078;;traumatisme;dommage ou choc provoqué par une blessure physique;{Q2057971, Q481609};null;null;1
Q192581;;travail;position sociale;{Q8187769, Q6958747};null;null;1
Q29430681;;triade;groupe ou suite de trois entités;{Q28813620};null;null;1
Q133311;CIVILISATION;tribu;formation sociale existant avant la formation de l'État;{Q41710, Q874405, Q1063239};null;null;5
Q7840353;;tribu autochtone américaine;Pas de descriptions;{Q12885585, Q49297, Q3624078, Q27096213};null;null;1
Q3451071;;Trinité;Pas de descriptions;{Q29430681};null;null;1
Q1414262;;trio avec piano;composition musicale destinée à être interprétée par un piano et deux instruments mélodiques (généralement un violon et un violoncelle, mais d'autres combinaisons sont possibles);{Q1746015, Q29596700};null;null;1
Q191469;;Trogonidae;Oiseaux;{null};null;null;1
Q2627467;;trouble dissociatif;Pas de descriptions;{Q12135, Q18663};null;null;1
Q12135;PSYCHOLOGIE;trouble mental;trouble psychologique ou comportemental;{Q12136};null;null;6
Q3339235;;trouble neurologique;trouble du système nerveux du corps;{Q18557436};null;null;1
Q133212;;tumeur;augmentation de volume d'un tissu au sein d'un organisme supérieur, sans précision de cause;{Q1216998};null;null;1
Q21146257;;type;Pas de descriptions;{Q16889133};null;null;3
Q45296117;;type d'aéronef;Pas de descriptions;{Q21146257};null;null;1
Q104018785;MEDECINE;type d'attribut médical;type ou famille d'attributs médicaux;{Q103995117};null;null;1
Q16103215;BATEAUX;type de bateau;classification de bateaux;{Q16335899, Q2235308};null;null;10
Q22811462;;type de bien manufacturé;métaclasse de premier ordre;{Q21146257};null;null;1
Q1998962;ALIMENT;type de bière;Pas de descriptions;{Q22811462};null;null;4
Q864866;;type de biotope;Pas de descriptions;{Q16889133};null;null;1
Q1493054;;type de bois;Bois des essences respectives;{Q16889133, Q214609};null;null;3
Q56887437;;type de bus;Pas de descriptions;{Q21522908};Q5638;null;3
Q15729598;;type de carrosserie;forme du véhicule (design);{Q1437361};Q1588072;null;5
Q41362222;;type de carte géographique;Pas de descriptions;{Q21146257, Q483394};null;null;1
Q189118;BIOLOGIE;type de cellule;Pas de descriptions;{Q103813670, Q104852483};null;null;14
Q107356781;;type de chanson;métaclasse Wikidata;{Q21146257, Q16889133, Q1207505};null;null;1
Q38672;CREATURE;type de chien;Pas de descriptions;{Q2625603};null;null;5
Q20655548;;type de coureur cycliste sur route;Pas de descriptions;{Q1781513};null;null;2
Q107357104;DANSE;type de danse;Pas de descriptions;{Q21146257, Q16889133, Q483394, Q1292119, Q45971958};null;null;20
Q44580842;MEDECINE;type de dispositif médical;métaclasse de premier ordre;{Q103995117};null;null;7
Q15617994;TOPONYMIE;type de division administrative;type des divisions administratives dans les administrations des États du monde entier;{Q217594, Q12047392, Q104098715};null;null;15
Q47279819;;type de fonction mathématique;Pas de descriptions;{Q21146257};Q11348;null;1
Q28149961;;type de fruit;Pas de descriptions;{Q21146257};null;null;1
Q96247293;;type de gestion;métaclasse Wikidata;{Q21146257};null;null;1
Q105756498;MUSIQUE;type de groupe musical;type de groupe musical, défini par le gent, l'instrumentation, ou d'autres critères;{Q16889133};null;null;7
Q4894405;;type de journalisme;type de presse, branche du journalisme;{Q483394, Q11030};null;null;3
Q25894868;;type de lieu;type d'environnement (instances: mer, sol, espace);{Q21146257};null;null;2
Q17155032;;type de logiciel;métaclasse de logiciel;{Q16889133};null;null;3
Q42014143;MEDECINE;type de mesurande biomédicale;Pas de descriptions;{Q104018785};null;null;7
Q63354;;Type de motocyclettes;classifications de véhicule;{Q11723891};null;null;2
Q2235308;BATEAUX;type de navire;ensemble de navires ayant des fonctions semblables;{Q16335899};null;null;50
Q22675015;ELEMENTS;type de particule quantique;Pas de descriptions;{Q21146257};null;null;12
Q3546121;;type de pâte de fromage;Pas de descriptions;{Q19861951};Q10943;null;1
Q2625877;ALIMENT;type de pâtes;Pas de descriptions;{Q63981612, Q951964};Q178;null;7
Q786753;;type de personnalité;Pas de descriptions;{Q21146257};null;null;2
Q2355817;;type de plante;Pas de descriptions;{Q422742, Q21871294};null;null;2
Q19861951;CUISINE;type de préparation culinaire;Pas de descriptions;{Q16889133};null;null;16
Q55214844;MEDECINE;type de procédure médicale;métaclasse de premier ordre;{Q103995117};null;null;6
Q96253971;;type de propriété;Pas de descriptions;{Q21146257};null;null;3
Q96758092;;type de régulation et de contrôle;Pas de descriptions;{Q21146257};null;null;2
Q10926413;;type de sol;Métaclasse (géologie);{Q21146257, Q16889133};Q12058421;null;2
Q31629;SPORT;type de sport;activité sportive spécifique;{Q16889133};null;null;48
Q103907369;;type de substance biogénique;Pas de descriptions;{Q103820425};null;null;5
Q7860962;;type de voie;Pas de descriptions;{Q21146257};Q34442;null;5
Q1063547;MUSIQUE;type de voix;Pas de descriptions;{null};null;null;4
Q44409287;COMPOSANTS;type d'élément de machine;type ou famille d'un élément de machine;{Q21146257};Q839546;null;4
Q16335899;;type d'embarcation;classification des toutes les véhicules aquatiques;{Q16889133};Q1229765;null;4
Q60029820;;type d'habitat de la directive habitats;habitat protégé conformément à l'annexe I de la directive habitats de l'UE;{Q16889133};null;null;2
Q96251598;;type d'objet;métaclasse Wikidata;{Q21146257};null;null;1
Q17444909;COMPOSANTS;type d'objet astronomique;métaclasse de premier ordre;{Q16889133, Q96251598};null;null;10
Q107487333;MUSIQUE;type d'oeuvre/composition musicale;Metaclasse Wikidata;{Q21146257};null;null;17
Q716676;;type d'ordinateur;Pas de descriptions;{Q16889133};null;null;1
Q103812529;COMPOSANTS;type d'organe;Pas de descriptions;{Q103813670};null;null;17
Q17197366;;type d'organisation sociale ou d'une structure;forme d'organisation d'une société, d'une entreprise, d'après les relations entre ses membres;{Q16889133};null;null;1
Q23905069;;type d'unité militaire;Pas de descriptions;{Q62934160};Q15627509;null;1
Q15700808;;type d'unité urbaine;classe des variantes des définitions d'unité urbaines;{Q15709883};null;null;1
Q7887142;;unité d'analyse;principale entité analysée dans le cadre d'une étude;{Q4330518, Q2198779};null;null;1
Q223662;;unité de base du Système international;sept unités fondamentales;{Q61610698, Q69197847, Q810225};null;null;3
Q78754808;THEORIQUE;unité de comptage;Pas de descriptions;{Q47574};null;null;1
Q1978718;THEORIQUE;unité de longueur;unité de mesure physique d'une longueur;{Q47574};null;null;9
Q3647172;THEORIQUE;unité de masse;unité physique qui mesure la masse;{Q47574};null;null;3
Q47574;THEORIQUE;unité de mesure;grandeur scalaire réelle à laquelle on peut comparer toute autre grandeur de même nature pour exprimer le rapport des deux grandeurs sous la forme d'un nombre;{Q39875001};null;null;2
Q2916980;THEORIQUE;unité de mesure d'énergie;Pas de descriptions;{Q47574};null;null;2
Q3550873;THEORIQUE;unité de mesure en informatique;type d'unité de mesure;{Q47574};null;null;2
Q4173969;THEORIQUE;unité de pression;unité de mesure de la pression;{Q47574};null;null;1
Q10387689;THEORIQUE;unité de puissance;Pas de descriptions;{Q47574};null;null;2
Q1371562;THEORIQUE;unité de surface;Pas de descriptions;{Q47574};null;null;2
Q1790144;THEORIQUE;unité de temps;unité de mesure;{Q47574};null;null;11
Q1302471;THEORIQUE;unité de volume;unité de mesure;{Q47574};null;null;11
Q50323322;THEORIQUE;unité d'éclairement;Pas de descriptions;{Q47574};null;null;1
Q208469;THEORIQUE;unité dérivée du Système international;unité de mesure dérivée du Système international;{Q61610698};null;null;3
Q17342348;THEORIQUE;unité logarithmique;Pas de descriptions;{Q47574, Q126818, Q11197};null;null;1
Q176799;THEORIQUE;unité militaire;partie organisée d'une force armée;{Q9261468, Q17149090, Q15627509, Q781132};Q15627509;null;4
Q12813115;TOPONYMIE;unité urbaine suédoise;agglomération d'après la définition Suédoise : population > 200, moins de 200 m entre les bâtiments …;{Q6566301, Q702492};null;null;3
Q36906466;;univers;classe dont notre univers est une instance, ainsi que les univers parallèles s'ils existent;{Q1454986, Q16686022};null;null;1
Q1724915;;usage;utilisation d'une ressource pour remplir une tâche;{Q451967, Q937228};null;null;2
Q1308274;;usage linguistique;façon par laquelle une langue est réellement utilisée, comme les régionalismes, jargons, formes vernaculaires, etc. et donc opposée aux modèles formels ou idéaux prescriptifs;{Q1724915};null;Q865083;2
Q1357761;;ustensile;Pas de descriptions;{Q223557};null;null;1
Q154038;PRODUIT;ustensile de cuisine;pots, marmites, poêles, sauteuses, casseroles, cocottes, faitouts, moules à manqué, à tarte, à cake, à charlotte, à savarin, etc.;{Q1521410, Q987767};null;null;1
Q18343316;2D;utilitaire UNIX;programme informatique utilisé sous les systèmes d'exploitations de type UNIX;{Q1461523, Q1079196, Q30059018};null;null;1
Q851782;PRODUIT;vaisselle;ensemble des ustensiles utilisés pour manger, stocker et présenter les aliments;{Q22809652, Q1521410};null;null;1
Q194112;;valeur;principe moral d'une grande philosophie élaborée;{Q211364};null;null;1
Q54928607;;valeur anormalement basse;Pas de descriptions;{Q614112, Q66650077};Q1626599;null;7
Q63345803;;valeur anormalement haute;Pas de descriptions;{Q614112, Q66650077};Q1626599;null;7
Q39816;;vallée;dépression géographique de forme allongée, souvent traversée par un cours d'eau;{Q271669, Q82794, Q22978151, Q35145263};null;null;1
Q429795;;variété de minéral;de pierre préciese;{Q16889133};null;null;7
Q20898395;PRODUIT;variété de poire;Pas de descriptions;{Q1363241, Q4886};null;null;1
Q15731356;PRODUIT;variété de pomme de culture;cultivar de pomme;{Q1363241, Q4886, Q2095};null;null;2
Q16682342;PRODUIT;variété de pommes de terre;Pas de descriptions;{Q10998, Q1363241, Q4886, Q4150646};null;null;1
Q1363241;PRODUIT;variété végétale;variant d'une espèce cultivée;{Q756, Q4886};null;null;1
Q42889;PRODUIT;véhicule;engin mobile qui permet de déplacer des personnes ou des charges;{Q1408229, Q11019, Q987767, Q106839123};null;null;2
Q11821162;PRODUIT;véhicule à chenille;Pas de descriptions;{Q1301433, Q752870};null;null;1
Q97408605;PRODUIT;véhicule motorisé agricole;véhicule motorisé utilisé en agriculture;{Q752870, Q16000047};null;null;2
Q8094;;vent;mouvement au sein d'une atmosphère;{Q16332653};Q11663;null;1
Q1930620;;versification;ensemble des techniques employées dans l'expression poétique traditionnelle;{Q6671777, Q1047113};null;null;1
Q3331189;;version, édition ou traduction;version spécifique d'une œuvre résultant de l'édition d’un ouvrage, de l'adaptation d’une œuvre ou de sa traduction;{Q286583, Q386724, Q732577};Q16388;Q1285373;2
Q157811;;vertu;qualité;{Q31172650};null;null;19
Q904802;;vertus cardinales;quatre vertus identifiées depuis Platon;{Q157811, Q58778};Q5043;null;1
Q1147007;;vertus théologales;vertu selon la théologie chrétienne;{Q157811};Q5043;null;1
Q11460;PRODUIT;vêtement;article d’habillement servant à couvrir une partie du corps humain;{Q386724, Q2424752, Q223557, Q28877};null;Q105812644;1
Q19978874;;vêtement liturgique;Pas de descriptions;{Q2490224, Q5064153, Q29000407};null;null;1
Q1411242;;vice;penchant devenu habitude que la morale réprouve;{Q1299714, Q31172650};null;null;3
Q22715;;vignoble;parcelle agricole plantée de vignes;{Q188913};null;null;1
Q3558198;;Vignoble du Beaujolais;région viticole;{null};null;null;1
Q23012917;TOPONYMIE;village;type d'entité géographique au Burkina Faso;{Q56061, Q532};null;null;5
Q532;TOPONYMIE;village;agglomération rurale caractérisée par un habitat plus ou moins concentré;{Q10354598, Q175185, Q3257686, Q103910453};null;null;9
Q28328984;TOPONYMIE;village d'Arménie;Pas de descriptions;{Q532, Q3685430};null;null;1
Q3558970;TOPONYMIE;village de Pologne;village situé en Pologne;{Q532, Q855451, Q14757767};null;null;2
Q3559024;TOPONYMIE;village du Sénégal;Pas de descriptions;{Q3502496, Q532};null;null;1
Q515;TOPONYMIE;ville;agglomération, avec souvent une population de plusieurs dizaines de milliers d'habitants;{Q7930989, Q702492};null;Q23578769;13
Q7930989;TOPONYMIE;ville;localité à forte population;{Q486972, Q3257686, Q56061, Q1048835};null;null;3
Q27676416;TOPONYMIE;ville;type de municipalité locale au Québec;{Q3327873, Q7930989, Q1048835};null;null;1
Q29946056;TOPONYMIE;Ville fortement urbanisée;Classification des villes des Philippines;{Q104157};null;null;1
Q56557504;TOPONYMIE;ville iranienne;ville et type de division administrative iranienne;{Q2726038, Q7930989};null;null;1
Q1852859;TOPONYMIE;ville ou village des Pays-Bas;zone de population officiellement désignée des Pays-Bas;{Q4632675, Q1496967};null;null;1
Q1070990;TOPONYMIE;ville-district;Pas de descriptions;{Q1289426, Q15253706, Q4286337};null;null;1
Q282;PRODUIT;vin;boisson alcoolisée obtenue par la fermentation du raisin;{Q154};null;null;2
Q28829877;SPORT;vocabulaire sportif;terminologie utilisée en sport;{Q1391494};Q349;null;4
Q621636;MEDECINE;voie d'administration;méthode d'entrée d'une substance dans un organisme;{Q2695280};null;null;1
Q83620;TECHNOLOGIE;voie de communication;axe de transport connectant un lieu à un autre;{Q294440, Q27955379, Q1826691, Q2874718};null;null;2
Q170483;BATEAUX;voilier;navire qui est alimenté par l'énergie éolienne;{Q11446, Q8023902};null;null;1
Q178559;CREATURE;volaille;animal de basse-cour élevé pour sa chair ou ses œufs;{Q57815212, Q2095};null;null;2
Q23956024;;volume spatio-temporel;classe contenant les ensembles de points quadri-dimensionnels (volumes) dans l'espace-temps physique;{Q58415929};null;null;1
Q189760;;vote;méthode de prise de décision;{Q1656682, Q388791, Q1864008, Q39971877};null;null;1
Q61509;ENVIRONNEMENT;voyage;déplacement d'un lieu à un autre;{Q79782, Q451967};null;null;1
Q8011595;CROYANCE;voyance;art divinatoire consistant à prédire l'avenir, généralement d'un individu;{Q189819};null;null;1
Q16829513;;Werkstoff;terme allemand: matériaux qui sont traités dans les processus de production et entrent dans les produits finaux;{Q214609};null;null;1
Q258534;;winch;équipement de voilier;{Q173878};null;null;1
Q16398;;Xérès;région viticole;{Q1626612, Q1432594};null;null;1
Q146978;;Zanni;Pas de descriptions;{Q15632617, Q3375722};null;null;1
Q1620186;BIOLOGIE;zone du cerveau;Pas de descriptions;{Q27162500};null;null;5
Q82794;GEOGRAPHIE;zone géographique;espace physique (surface ou volume), surtout utilisé dans les sciences de la Terre et en astrophysique;{Q618123, Q2221906};null;Q817121;5
Q1149061;LINGUISTIQUE;zone linguistique;Pas de descriptions;{Q82794, Q1496967};null;null;1
;;;;;;;0
